Cost Code,Description,Supplier/Subcontractor,Src,Tran Type,Internal Ref,External Ref,PO Number,Quantity,Unit
M255,,CCF - 1076,PL,PCRN,21120294,4749 AEJ474,,0,
m255,,CCF - 1076,PL,PCRN,21120297,4748 AEJ471,,0,
M255,,CCF - 1076,PL,PCRN,21120298,4749 AEJ476,,0,
m255,M,CCF - 1076,PL,PCRN,21120322,4748 AEJ251,,0,
M255,,CCF - 1076,PL,PCRN,21120299,4749 AEJ478,,0,
M255,,CCF - 1076,PL,PCRN,21120300,4749 AEJ479,,0,
M255,BG Fireline MR 3000 x 1200mm 15mm (40),CCF - 1076,PL,PINV,21120236,4748 AEJ339,PO002645,40,EA
M255,BG Glasroc H Tilebacker 2400 x 1200mm 12.5mm,CCF - 1077,PL,PINV,21120281,4748 AEJ430,PO002611,32,EA
M255,BG Moisture Resistant 3000 x 1200mm 15mm,CCF - 1076,PL,PINV,21120286,4748 AEJ416,PO002601,50,EA
M255,BG Duraline 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,21120287,4748 AEJ418,PO002637,36,EA
m255,,CCF - 1076,PL,PCRN,21120301,4749 AEJ485,,0,
M255,Dukka board 1200x600x6mm,Online Order,PL,PINV,21120524,SIN641738,PO002641,40,EA
M255,BG 19mm Coreboard Strips 60mm (540 pallet),Johnsons Insulation Supplies,PL,PINV,21120493,7333029,PO002693,540,EA
M255,BG Glasroc H Tilebacker 2400 x 1200mm 12.5mm,CCF - 1077,PL,PINV,21120296,4748 AEJ529,PO002611,8,EA
M255,,CCF - 1076,PL,PCRN,22010123,4748 AEJ768,,0,
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22010245,4832 AHI002,PO001864,216,EA
M255,,CCF - 1068,PL,PCRN,22010239,4832 AHI072,,0,
M255,BG Duraline 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22010331,4748 AEK092,PO002831,36,EA
M255,BG 19mm Coreboard Strips 60mm (540 pallet),Johnsons Insulation Supplies,PL,PINV,22010516,733696,PO002842,540,EA
M255,BG 19mm Coreboard Strips 70mm (480 Pallet),Johnsons Insulation Supplies,PL,PINV,22010516,733696,PO002842,480,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22010455,4748 AEK172,PO002831,180,EA
M255,BG Soundbloc Moisture Resistant 2700 x 1200mm,CCF - 1076,PL,PINV,22010454,4748 AEK142,PO002831,40,EA
M255,BG Moisture Resistant 3000 x 1200mm 12.5mm (5,CCF - 1076,PL,PINV,22010454,4748 AEK142,PO002831,50,EA
M255,BG Duraline 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22010454,4748 AEK142,PO002831,72,EA
M255,BG Fireline MR 3000 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22010454,4748 AEK142,PO002831,40,EA
M255,BG Soundbloc Moisture Resistant 2700 x 1200mm,CCF - 1076,PL,PINV,22010382,4748 AEK258,PO002831,40,EA
M255,BG Moisture Resistant 3000 x 1200mm 12.5mm (5,CCF - 1076,PL,PINV,22010382,4748 AEK258,PO002831,50,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22010382,4748 AEK258,PO002831,144,EA
M255,BG Fireline 3000 x 1200mm 12.5mm (48),CCF - 1076,PL,PINV,22020008,4748 AEK259,PO002831,48,EA
M255,BG Duraline 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22020008,4748 AEK259,PO002831,72,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22020008,4748 AEK259,PO002831,108,EA
M255,,CCF - 1076,PL,PCRN,22030628,4749 AEI470.1,,0,
M255,,CCF - 1076,PL,PCRN,22030629,4749 AEI470.3,,0,
M255,OVER PAYMENT on ACC,CCF - 1076,PL,PCRN,22030630,4811-INVOICE(crd),,0,
M255,BG Wallboard 3000 x 1200mm 12.5mm (50),CCF - 1076,PL,PINV,22020014,4748 AEK301,PO002831,100,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22020014,4748 AEK301,PO002831,72,EA
M255,BG Wallboard 3000 x 1200mm 12.5mm (50),CCF - 1076,PL,PINV,22020170,4748 AEK380,PO002831,50,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22020170,4748 AEK380,PO002831,72,EA
M255,BG Moisture Resistant 2400 x 1200mm 15mm (50),CCF - 1076,PL,PINV,22020166,4748 AEK406,PO002831,80,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22020132,4748 AEK517,PO002831,36,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22020134,4748,PO002940,72,EA
M255,BG Soundbloc Moisture Resistant 2700 x 1200mm,CCF - 1076,PL,PINV,22020133,4748 AEK509,PO002980,2,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22020133,4748 AEK509,PO002980,80,EA
M255,BG Moisture Resistant 2400 x 1200mm 15mm (50),CCF - 1076,PL,PINV,22020135,4748 AEK496,PO002831,80,EA
M255,BG Wallboard 3000 x 1200mm 12.5mm (50),CCF - 1076,PL,PINV,22020187,4748 AEK595,PO002831,50,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22020179,4748 AEK560,PO002940,180,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22020372,4748 AEK691,PO002940,216,EA
M255,BG Wallboard 3000 x 1200mm 12.5mm (50),CCF - 1076,PL,PINV,22020268,4748 AEK772,PO002831,50,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22020379,4748 AEK692,PO002940,144,EA
M255,BG Wallboard 3000 x 1200mm 12.5mm (50),CCF - 1076,PL,PINV,22020279,4748 AEK795,PO002831,50,EA
M255,Stock Usage Jan 22,Purfleet Materials,PL,INT,,,,0,
M255,BG Moisture Resistant 2700 x 1200mm 15mm,CCF - 1076,PL,PINV,22020382,4748 AEK693,PO002991,2,EA
M255,BG Soundbloc Moisture Resistant 2700 x 1200mm,CCF - 1076,PL,PINV,22020382,4748 AEK693,PO002991,80,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22020384,4748 AEK694,PO002940,108,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22020347,4748 AEK796,PO003035,72,EA
M255,BG Duraline 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22020270,4748 AEK774,PO003035,108,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22020270,4748 AEK774,PO003035,72,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22020506,4748 AEK836,PO003035,144,EA
M255,M,CCF - 1076,PL,PINN,22020341,4748 AEK925,,0,
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22020498,4748 AEK905,PO003035,108,EA
m255,,CCF - 1076,PL,PCRN,22020294,4748 AEL086,,0,
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22020297,4748AEL907,PO003035,72,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22020298,4748AEL033,PO003035,144,EA
M255,BG Wallboard 3000 x 1200mm 12.5mm (50),CCF - 1076,PL,PINV,22020543,4748 AEL120,PO002831,50,EA
M255,M,CCF - 1076,PL,PINN,22020549,4748 AEL115,,0,
M255,BG Duraline 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030039,4748 AEL256,PO003035,36,EA
M255,BG Soundbloc Moisture Resistant 2400 x 1200mm,CCF - 1076,PL,PINV,22030044,4748 AEL250,PO003086,132,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030050,4748 AEL235,PO003035,72,EA
M255,BG Wallboard 3000 x 1200mm 12.5mm (50),CCF - 1076,PL,PINV,22030061,4748 AEL254,PO002831,150,EA
M255,BG Soundbloc 2700 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030617,4748 AEL264,PO003086,-28,EA
M255,BG Soundbloc Moisture Resistant 2400 x 1200mm,CCF - 1076,PL,PINV,22040322,4748 AEL264,PO003086,28,EA
M255,BG Wallboard 2700 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22030038,4748 AEL251,PO003086,120,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030040,4748 AEL258,PO003035,36,EA
M255,BG Soundbloc 2700 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030403,4748 AEL264,PO003086,28,EA
M255,BG Soundbloc Moisture Resistant 2400 x 1200mm,CCF - 1076,PL,PINV,22030045,4748 AEL172,PO003206,88,EA
M255,BG Moisture Resistant 2400 x 1200mm 15mm,CCF - 1076,PL,PINV,22030045,4748 AEL172,PO003206,50,EA
M255,BG Wallboard 2700 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22030114,4748 AEL355,PO003086,120,EA
M255,BG Wallboard 2700 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22030116,4748 AEL361,PO003086,80,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030116,4748 AEL361,PO003086,64,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030118,4748 AEL378,PO003086,108,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030111,4748 AEL313,PO003086,96,EA
M255,BG Wallboard 2700 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22030111,4748 AEL313,PO003086,80,EA
M255,M,CCF - 1076,PL,PCRN,22030157,4749 AEL394,,0,
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030125,4748 AEL414,PO003086,64,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030126,4748 AEL415,PO003105,128,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030173,4748 AEL465,PO003086,36,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030178,4748 AEL448,PO003105,64,EA
M255,M,CCF - 1076,PL,PINN,22030192,4748 AEL464,,0,
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030205,4748 AEL514,PO003086,32,EA
M255,BG Moisture Resistant 2400 x 1200mm 15mm,CCF - 1076,PL,PINV,22030293,4748 AEL643,PO003206,100,EA
M255,BG Soundbloc Moisture Resistant 2400 x 1200mm,CCF - 1076,PL,PINV,22030293,4748 AEL643,PO003206,100,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030207,4748 AEL526,PO003086,160,EA
M255,BG Soundbloc 2700 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030618,4748 AEL529,PO003086,72,EA
M255,BG Soundbloc Moisture Resistant 2400 x 1200mm,CCF - 1076,PL,PINV,22030289,4748 AEL581,PO003206,12,EA
M255,BG Moisture Resistant 2400 x 1200mm 15mm,CCF - 1076,PL,PINV,22030289,4748 AEL581,PO003206,100,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030290,4748 AEL582,PO003105,128,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030291,4748 AEL583,PO003105,192,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22030292,4748 AEL584,PO003237,80,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030298,4748 AEL664,PO003086,32,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22030303,4820 AKL918,PO003274,160,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030324,4748 AEL721,PO003105,184,EA
M255,BG 19mm Coreboard Strips 70mm (480 Pallet),Johnsons Insulation Supplies,PL,PINV,22030287,7335130,PO003336,480,EA
M255,BG Moisture Resistant 2400 x 1200mm 15mm (50),CCF - 1076,PL,PINV,22030345,4748 AEL778,PO003274,100,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030346,4748 AEL779,PO003202,64,EA
M255,M,CCF - 1076,PL,PCRN,22030352,4748 AEL792,,0,
M255,BG Moisture Resistant 2400 x 1200mm 15mm (50),CCF - 1076,PL,PINV,22030364,4748 AEL808,PO003274,100,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030405,4748 AEL811,PO003237,160,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030394,4748 AEL863,PO003202,32,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22030395,4748 AEL844,PO003237,120,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22030396,4748 AEL843,PO003237,120,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22030422,4748 AEL906,PO003237,120,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030423,4748 AEL944,PO003202,64,EA
M255,Stock Usage Feb 22,Purfleet Materials,PL,INT,,,,0,
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22030459,4748 AEL966,PO003274,120,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030468,4748 AEM005,PO003202,32,EA
M255,BG Duraline 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030460,4748 AEL968,PO003331,72,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22030469,4748 AEL967,PO003274,160,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22030479,4748 AEM040,PO003202,64,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22030485,4748 AEM075,PO003274,80,EA
M255,BG 19mm Coreboard Strips 60mm (540 pallet),Johnsons Insulation Supplies,PL,PINV,22030451,7335452,PO003444,540,EA
M255,BG 19mm Coreboard Strips 70mm (480 Pallet),Johnsons Insulation Supplies,PL,PINV,22030451,7335452,PO003444,480,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1077,PL,PINV,22030481,4748 AEM046,PO003378,80,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22040035,4748 AEM119,PO003202,96,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1077,PL,PINV,22040036,4748 AEM120,PO003378,120,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22040070,4748 AEM157,PO003202,96,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1077,PL,PINV,22040071,4748 AEM158,PO003378,120,EA
M255,BG Rigidur H 1200x3000x15mm,CCF - 1076,PL,PINV,22040287,4748 AEM689,PO003419,72,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1077,PL,PINV,22040122,4748 AEM220,PO003378,80,EA
M255,BG Rigidur H 1200x3000x15mm,CCF - 1076,PL,PINV,22040289,4748 AEM704,PO003419,96,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1077,PL,PINV,22040121,4748 AEM214,PO003378,120,EA
M255,BG Moisture Resistant 2400 x 1200mm 15mm (50),CCF - 1077,PL,PINV,22040121,4748 AEM214,PO003378,100,EA
M255,BG Moisture Resistant 2400 x 1200mm 15mm (50),CCF - 1077,PL,PINV,22040123,4748 AEM249,PO003378,50,EA
M255,BG Rigidur H 1200x3000x15mm,CCF - 1076,PL,PINV,22040284,4748 AEM720,PO003419,24,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22040128,4748 AEM372,PO003202,32,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22040129,4748 AEM373,PO003202,32,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1077,PL,PINV,22040134,4748 AEM324,PO003378,120,EA
M255,BG Moisture Resistant 2400 x 1200mm 15mm (50),CCF - 1077,PL,PINV,22040134,4748 AEM324,PO003378,50,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22040130,4748 AEM371,PO003274,80,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22040131,4748 AEM357,PO003202,64,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1077,PL,PINV,22040142,4748 AEM405,PO003378,80,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22040143,4748 AEM406,PO003202,32,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22040175,4748 AEM453,PO003202,64,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1077,PL,PINV,22040176,4748 AEM454,PO003378,40,EA
M255,BG Moisture Resistant 2400 x 1200mm 15mm (50),CCF - 1076,PL,PINV,22040177,4748 AEM502,PO003419,50,EA
M255,BG Wallboard 3000 x 1200mm 12.5mm (50),CCF - 1076,PL,PINV,22040174,4748 AEM452,PO003419,100,EA
M255,BG Wallboard 3000 x 1200mm 12.5mm (50),CCF - 1076,PL,PINV,22040179,4748 AEM504,PO003419,50,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1077,PL,PINV,22040181,4748 AEM518,PO003378,40,EA
M255,BG Wallboard 3000 x 1200mm 12.5mm (50),CCF - 1076,PL,PINV,22040183,4748 AEM524,PO003419,100,EA
M255,BG Duraline 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22040198,4748 AEM556,PO003419,72,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22040519,4748 AEM562,PO003202,32,EA
M255,BG Multi Board GRG 2400 x 1200mm 6mm,CCF - 1076,PL,PINV,22040520,4748 AEM564,PO003483,50,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22040228,4748 AEM587,PO003237,128,EA
M255,BG Moisture Resistant 2400 x 1200mm 15mm (50),CCF - 1076,PL,PINV,22040229,4748 AEM588,PO003419,50,EA
M255,BG Wallboard 3000 x 1200mm 12.5mm (50),CCF - 1076,PL,PINV,22040229,4748 AEM588,PO003419,50,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22040230,4748 AEM589,PO003237,96,EA
M255,BG Moisture Resistant 2400 x 1200mm 15mm (50),CCF - 1076,PL,PINV,22040231,4748 AEM590,PO003419,150,EA
M255,BG Moisture Resistant 2400 x 1200mm 15mm (50),CCF - 1076,PL,PINV,22040283,4748 AEM707,PO003419,50,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22040288,4748 AEM694,PO003237,64,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22040285,4748 AEM666,PO003237,64,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22040384,4748 AEM713,PO003237,128,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (32),CCF - 1077,PL,PINV,22040336,4748 AEM787,PO003378,96,EA
M255,M,CCF - 1076,PL,PINN,22040386,4748 AEM786,,0,
M255,BG Soundbloc 3000 x 1200mm 15mm (32),CCF - 1077,PL,PINV,22040337,4748 AEM789,PO003378,192,EA
M255,BG Soundbloc Moisture Resistant 2400 x 1200mm,CCF - 1076,PL,PINV,22040338,4748 AEM792,PO003563,40,EA
M255,BG Duraline 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22040347,4748 AEM859,PO003419,36,EA
M255,BG Soundbloc Moisture Resistant 2400 x 1200mm,CCF - 1076,PL,PINV,22040348,4748 AEM874,PO003563,40,EA
M255,BG Wallboard 3000 x 1200mm 12.5mm (50),CCF - 1076,PL,PINV,22040348,4748 AEM874,PO003563,250,EA
M255,BG Wallboard 3000 x 1200mm 12.5mm (50),CCF - 1076,PL,PINV,22040373,4748 AEM905,PO003563,350,EA
M255,Stock Usage Apr 22,Purfleet Materials,PL,INT,,,,0,
M255,M,CCF - 1076,PL,PINN,21120489,4749 AEI676,,0,
M255,M,CCF - 1076,PL,PINN,21120490,4748 AEI648,,0,
M255,M,CCF - 1076,PL,PINN,21120488,4749 AEI015,,0,
M255,BG Wallboard 3000 x 1200mm 12.5mm (50),CCF - 1076,PL,PINV,22050158,4748 AEN010,PO003563,100,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (32),CCF - 1077,PL,PINV,22050153,4748 AEM946,PO003378,96,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (32),CCF - 1077,PL,PINV,22050154,4748 AEM947,PO003378,128,EA
M255,Dukka board 1200x600x6mm,Trimline Group,PL,PINV,22050011,SIN-1016339,PO003651,100,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (32),CCF - 1077,PL,PINV,22050155,4748 AEM948,PO003378,128,EA
M255,BG Wallboard 2400mmx1200mm 9.5mm (TE),CCF - 1076,PL,PINV,22050156,4748 AEM974,PO003620,20,EA
M255,BG Wallboard 3000 x 1200mm 12.5mm (50),CCF - 1076,PL,PINV,22050159,4748 AEN011,PO003563,50,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (32),CCF - 1076,PL,PINV,22050137,4748 AEN157,PO003648,128,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (32),CCF - 1076,PL,PINV,22050138,4748 AEN158,PO003648,96,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (32),CCF - 1076,PL,PINV,22050132,4748 AEN213,PO003648,96,EA
M255,BG Duraline 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22050161,4748 AEN175,PO003682,108,EA
M255,BG 19mm Coreboard Strips 70mm (480 Pallet),Johnsons Insulation Supplies,PL,PINV,22050120,7336535,PO003710,480,EA
M255,BG 19mm Coreboard Strips 60mm (540 pallet),Johnsons Insulation Supplies,PL,PINV,22050120,7336535,PO003710,270,EA
M255,BG Moisture Resistant 2400 x 1200mm 15mm (50),CCF - 1076,PL,PINV,22050275,4748 AEN412,PO003762,100,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22050275,4748 AEN412,PO003762,100,EA
M255,BG Moisture Resistant 2700 x 1200mm 12.5mm (5,CCF - 1076,PL,PINV,22050489,4748 AEN513,PO003762,100,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22050489,4748 AEN513,PO003762,100,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22050491,4748 AEN579,PO003762,240,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22050484,4748 AEN668,PO003762,200,EA
M255,Stock Usage May 22,Purfleet Materials,PL,INT,,,,0,
M255,BG Moisture Resistant 2400 x 1200mm 15mm (50),CCF - 1076,PL,PINV,22060191,4748 AEN817,PO003828,50,EA
M255,BG Soundbloc Moisture Resistant 2400 x 1200mm,CCF - 1076,PL,PINV,22060191,4748 AEN817,PO003828,44,EA
M255,BG Duraline 3000 x 1200mm 15mm (36),CCF - 1076,PL,PINV,22060133,4748 AEN818,PO003828,36,EA
M255,BG Moisture Resistant 2400 x 1200mm 15mm (50),CCF - 1076,PL,PINV,22060133,4748 AEN818,PO003828,50,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1068,PL,PINV,22060159,4748 AEN783,PO003762,160,EA
M255,BG Moisture Resistant 2700 x 1200mm 12.5mm (5,CCF - 1076,PL,PINV,22060182,4748 AEN934,PO003874,50,EA
M255,BG Wallboard 2700 x 1200mm 12.5mm (60),CCF - 1076,PL,PINV,22060182,4748 AEN934,PO003874,100,EA
M255,BG Wallboard 2700 x 1200mm 12.5mm (60),CCF - 1076,PL,PINV,22060052,4748 AEN985,PO003874,180,EA
M255,BG Wallboard 2700 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22060052,4748 AEN985,PO003874,80,EA
M255,BG Moisture Resistant 2700 x 1200mm 12.5mm (5,CCF - 1076,PL,PINV,22060052,4748 AEN985,PO003874,50,EA
M255,BG Wallboard 2700 x 1200mm 12.5mm (60),CCF - 1076,PL,PINV,22060080,4748 AEO045,PO003874,180,EA
M255,BG Wallboard 2700 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22060080,4748 AEO045,PO003874,120,EA
M255,Dukka board 2400x600x6mm,Trimline Group,PL,PINV,22060105,SIN-1021977,PO003971,50,EA
M255,BG Wallboard 2700 x 1200mm 12.5mm (60),CCF - 1076,PL,PINV,22060043,4748 AEO085,PO003874,140,EA
M255,BG Rigidur H 1200x2400x15mm,CCF - 1076,PL,PINV,22060044,4748 AEO110,PO003828,30,EA
M255,BG Moisture Resistant 2400 x 1200mm 15mm (50),CCF - 1076,PL,PINV,22060450,4748 AEO206,PO003937,50,EA
M255,BG Coreboard 3000 x 600mm 19mm (60),CCF - 1076,PL,PINV,22060450,4748 AEO206,PO003937,20,EA
M255,BG 19mm Coreboard Strips 70mm (480 Pallet),Johnsons Insulation Supplies,PL,PINV,22060040,7337335,PO003941,240,EA
M255,BG Moisture Resistant 2400 x 1200mm 15mm (50),CCF - 1076,PL,PINV,22060451,4748 AEO272,PO003937,50,EA
M255,BG Fireline 2400 x 1200mm 12.5mm (60),CCF - 1076,PL,PINV,22060451,4748 AEO272,PO003937,60,EA
M255,BG Wallboard 3000 x 1200mm 12.5mm (50),CCF - 1076,PL,PINV,22070196,4748 AEO506,PO004042,100,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22070196,4748 AEO506,PO004042,80,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (32),CCF - 1076,PL,PINV,22070197,4748 AEO512,PO004042,128,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (32),CCF - 1076,PL,PINV,22070198,4748 AEO599,PO004042,128,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22070198,4748 AEO599,PO004042,40,EA
M255,BG Wallboard 3000 x 1200mm 12.5mm (50),CCF - 1076,PL,PINV,22070198,4748 AEO599,PO004042,50,EA
M255,BG Moisture Resistant 2400 x 1200mm 15mm (50),CCF - 1076,PL,PINV,22070034,4748 AEO670,PO004042,150,EA
M255,BG Soundbloc Moisture Resistant 2400 x 1200mm,CCF - 1076,PL,PINV,22070034,4748 AEO670,PO004042,88,EA
M255,BG Wallboard 3000 x 1200mm 15mm (40),CCF - 1076,PL,PINV,22070033,4748 AEO653,PO004042,40,EA
M255,BG Wallboard 3000 x 1200mm 12.5mm (50),CCF - 1076,PL,PINV,22070033,4748 AEO653,PO004042,50,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (32),CCF - 1076,PL,PINV,22070033,4748 AEO653,PO004042,128,EA
M255,BG Soundbloc 3000 x 1200mm 15mm (32),CCF - 1076,PL,PINV,22070035,4748 AEO674,PO004042,32,EA
M255,BG Rigidur H 1200x2400x15mm,CCF - 1076,PL,PINV,22070330,4748 AEO690,PO003937,30,EA
